9780006163831 Volume Two of Stephen Donaldson's acclaimed second trilogy featuing the compelling anti-hero Thomas Covenant.
9780006353287 Donation.
"9780006479673 One of Sidney Sheldon's most popular and bestselling titles, repackaged and reissued for a new generation of fans."
9780006480099 Fantasy-roman.
"9780006550433 Tells the story of three generations of Chinese women, beginning at the turn of the century."
9780006754893 A magical and fantastic collection of early stories by one of the most original children's authors of the 20th century. For 8-11 year olds.
9780007103676 Koko is Peter Straub's foray into the psychological horror of the Vietnam War.
9780007122585 A young drifter finds more than he bargained for when he agrees to deliver a parcel to an English country house...
9780007149612 A new 'The Doors of Perception' for the 21st century? A visionary journey from cynicism to shamanism by a brilliant young US writer.
9780007150304 A matter of life and death - and the Throne of England
9780007158515 Nonsense rhyming story. 4 yrs+
"9780007173136 A boy imagines what it would be like if he had such things as duck feet, a whale spout, and an elephant's trunk."
9780007175222 Tie your tongue in terrible knots as you try to read aloud. Nonsense rhyming story.
9780007178636 A study guide for the novel There's a Boy in the Girl's bathroom.
9780007195305 An epic narrative that takes a look at slavery in all of its moral complexities.
9780007205585 The title story in this collection of shorts now a film from Ang Lee.
9780020199854 Depicts the inner-workings of the Hollywood movie industry and its impact on the fabric of American life.
9780020518600 Forty-nine stories reflect much of the intensity of Hemingway's own life and environment
9780024266408 Library of Liberal Arts title.
"9780027054903 While riding in the rumble seat of their old yellow car, three children spot and adopt a neglected pony."
"9780029227961 Suggests a theory of presidential power, and tests it against the events in the administrations of the postwar presidents"
9780030420566 Rabbit's schedule keeps him so busy his friends have to trick him into resting.
9780060085490 A shipwrecked journalist discovers the beauty and serentity promoted by science on the island of Pala.
9780060092573 A team of surgeons perform an operation on a violent paranoid in an attempt to electronically control his behavior.
"9780060192501 This fable aims teaches the reader to open their mind, listen to their heart and most importantly, follow their dreams."
9780060192778 Provides daily reminders of the differences in behavior and communication styles of men and women
"9780060511142 When Mr. Carter mistakes the lovable,literal-minded Amelia Bedelia for the new teacher, class will never be the same again!"
9780060513092 A collection of humorous poems and drawings. Copyright © Libri GmbH. All rights reserved.
"9780060539252 Cross Damon, trapped within his own blackness, flees from Chicago's South Side to Harlem, where he joins the Communist Party."
9780060541811 A team of scientists struggles to define and contain a deadly bacteria brought back from outer space by a satellite.
"9780060542382 Everyone's favorite literal-minded housekeeper, Amelia Bedelia, celebrates her 40th Anniversary in a three-book I Can Read box set."
"9780060739423 Originally published: [New York]: Clarion Books, 1994."
9780060766740 Presents three stories of teenagers beset by horrible curses and strange powers.
9780060850524 Huxley's classic prophetic novel describes the socialized horrors of a futuristic utopia devoid of individual freedom.
"9780060882815 When Wilbur the pig moves to a new farm, he is scared until he meets Charlotte, a friendly spider."
9780060885434 Laura spends her fifteenth summer working hard to help send Mary to a college for the blind.
"9780060915414 Here, in this compelling assembly of writings, Pulitzer Prize-winning author Annie Dillard explores the world of natural facts and human meanings."
9780060916497 The author recounts her experiences as an initiate into the voodoo practices of Haiti and Jamaica in the 1930s
9780060920081 An unsparing and hilarious account of one man's rediscovery of America and his search for the perfect small town.
9780060920647 A stunning collection of Annie Dillard's most popular books in one volume.
9780060921088 The acclaimed author of A People's History of the United States presents an honest and piercing look at American political ideology.
"9780060925819 An illuminating look at the monumental inventions of the Middle Ages, by the authors of Life in a Medieval Castle."
"9780060926960 From the award-winning poet and novelist—a must-have collection of his four previous books of poetry plus a selection of new, unpublished work."
9780060929879 Huxley's classic prophetic novel describes the socialized horrors of a futuristic utopia devoid of individual freedom
9780060930059 Novelist George Webber is driven from his hometown when his successful autobiographical novel infuriates the family and friends he has depicted in it
"9780060931674 After learning that she is the executor of her ex-lover's will, Oedipa Maas starts a strange journey through Southern California in the 1960s."
9780060931957 The most eloquent translation of Homer's Odyssey into modern English.
9780060934910 A New York City chef and author of Gone Bamboo recounts his
"9780060964047 The eccentric, mysterious, naive, jaded, up-and-coming, down-and-out, adventuresome, and withdrawn boarders in Russian Hill share their dissimilar worlds and worries"
9780060977665 This fascinating reappraisal by a rising young scholar takes readers inside a Classical Athens that--contrary to conventional history--savored its pleasures as much as anyone.
"9780061120091 Tells the story of the Buendia family, set against the background of the evolution and eventual decadence of a small South American town."
9780061125935 A little bunny counts and bids goodnight to all the objects in his room before falling asleep.
"9780061161575 A fact-based novel that recounts the life of national heroine Inés Suarez, a daring Spanish conquistadora who toiled to build the nation of Chile."
"9780062507549 A bestselling author shows how we can reclaim and make peace with the ""shadow"" side of our personality."
"9780062508119 Provides an introduction to Hinduism, Buddhism, Confucianism, Taoism, Islam, Judaism, Christianity, and the native traditions of the Americas, Australia, Africa, and Oceania"
9780062545039 This journal shares fruitful reflections on life and career prompted by the author's visit to her personal place of retreat near her country home.
9780064300896 A study of the influence Romanticism exerts upon Western culture.
9780064401104 A novel about the active lives of two rather different high school freshmen in 1906.
9780064401586 A young pioneer couple homesteading in the Dakotas are beset with hardships and misfortune.
"9780064406031 Includes short stories, poems, and excerpts from plays that relate what it is like growing up Asian American."
9780064420808 Laura Ingalls shares adventures and good times with her friends while growing up on the western frontier.
"9780064433730 Laura helps Ma and Pa make the little log cabin snug and cozy for the snowy days ahead. 1994 ""Pick of the Lists"" (ABA)"
"9780075536390 Translated by Alfred John Church and William Jackson Brodribb, Edited, with an Introduction, Moses Hadas"
9780099476337 The Honourable Christopher Fancot is forced into an outrageous masquerade by the tangled affairs of his wayward family.
9780099478423 An assistant police commissioner in a West African coastal town lets passion overrule his honor.
"9780131816596 Introduces the geography, history, and cultures of the Middle East, Europe, Soviet Union, Asia, Africa, and Oceania."
"9780132382458 Suitable for introductory Social Psychology classes, this work presents a scientific approach to social psychology."
9780140030341 A respected Whitehall civil servant is asked to investigate the suicide of a colleague and begins to feel trapped by the after-effects of violence.
"9780140041798 Storties included: The Visor, The Great Switcheroo, The Last Act, Bitch."
"9780140115857 Marco Stanley Fogg, an orphan of the sixties, travels from Manhattan to Utah in search of himself"
9780140118827 The American novelist reveals his radical opinions regarding the Establishment and crucial issues threatening man's freedom
"9780140119480 David Bell, a successful television executive begins to film a movie which ultimately forces him to reexamine his goals and values"
9780140135152 Examines the social implications and psychological impact of the images and conventions of modern and classical artists
